2025-08-24 17:20:39 - __main__ - INFO - ====== 开始数据获取 ======
2025-08-24 17:20:39 - __main__ - INFO - 正常模式：使用10年数据
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - init saver, file path: ./data/stock_data.db
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - read stock_daily data from sqlite, sql command: select * from stock_daily where trade_date >= 20150827 and trade_date <= 20250824
2025-08-24 17:20:41 - __main__ - INFO - 获取数据完成: 20220104至20250819, 共691696条记录, 800支股票
2025-08-24 17:20:41 - __main__ - INFO - 过滤后剩余股票: 800
2025-08-24 17:20:41 - __main__ - INFO - ====== 开始计算技术指标 ======
2025-08-24 17:20:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000002.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688520.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688525.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688561.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688538.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688563.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688568.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688578.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688582.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688599.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688608.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688617.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688676.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688702.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688772.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688728.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688777.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688778.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688819.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688981.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 689009.SH: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:49 - __main__ - INFO - 检查技术指标中的NaN值...
2025-08-24 17:20:49 - __main__ - INFO - NaN统计: {}
2025-08-24 17:20:49 - __main__ - INFO - ====== 开始数据预处理 ======
2025-08-24 17:20:49 - __main__ - INFO - 数据质量检查...
2025-08-24 17:20:49 - __main__ - INFO - 初始化LSTM+LightGBM模型...
2025-08-24 17:20:49 - __main__ - INFO - ====== 数据预处理和SHAP特征选择 ======
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 开始数据预处理和拟合...
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 输入数据形状: (691696, 30)
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 数据排序完成...
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 数据排序完成，股票数量: 800
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 创建技术信号...
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 技术信号创建完成，新增特征数量: 1
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 开始创建目标变量，预测周期: 1
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 目标变量创建完成，有效样本数: 691695, 均值: 0.0028, 标准差: 0.4903
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 开始特征选择...
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 原始特征数量: 28
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 缺失值过滤后特征数量: 28
2025-08-24 17:20:49 - src.data_preprocessing.data_preprocessor - INFO - 开始多重共线性检测，输入特征数量: 28, VIF阈值: 7.0
2025-08-24 17:20:50 - src.data_preprocessing.data_preprocessor - INFO - 预过滤高相关特征: 50 个 (相关系数>0.8)
2025-08-24 17:21:11 - src.data_preprocessing.data_preprocessor - INFO - 多重共线性检测完成: 最终选择 9 个特征
2025-08-24 17:21:11 - src.data_preprocessing.data_preprocessor - INFO - 多重共线性检测后特征数量: 9
2025-08-24 17:21:11 - src.data_preprocessing.data_preprocessor - INFO - 特征选择完成: 原始28 → 缺失值过滤28 → 去多重共线性9
2025-08-24 17:21:11 - src.data_preprocessing.data_preprocessor - INFO - 创建时序数据...
2025-08-24 17:21:11 - src.data_preprocessing.data_preprocessor - INFO - 创建时序数据，特征数量: 9
2025-08-24 17:21:11 - src.data_preprocessing.data_preprocessor - INFO - Processing stocks: 
2025-08-24 17:21:14 - src.data_preprocessing.data_preprocessor - INFO - 序列诊断: 总股票 800, 跳过数据不足 1, 跳过NaN序列 0, 有效序列 682827
2025-08-24 17:21:14 - src.data_preprocessing.data_preprocessor - INFO - 生成序列完成: 682827个样本，维度: (682827, 10, 9)
2025-08-24 17:21:14 - src.data_preprocessing.data_preprocessor - INFO - 计算特征异常值边界...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征异常值边界计算完成: 9 个特征
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 开始数据清洗...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 开始清洗数据...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 amplitude: 裁剪 128574 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 change: 裁剪 124262 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 change_amount: 裁剪 84328 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 turnover: 裁剪 68898 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 MOM: 裁剪 98829 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 CCI: 裁剪 12785 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 OBV: 裁剪 133959 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 CMF: 裁剪 17975 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 特征 CDL_DOJI: 裁剪 0 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 数据清洗完成
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 处理目标变量...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 目标变量无需填充，均值: 0.0028
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 计算目标变量异常值阈值...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 目标变量异常值范围: [-1.4777, 1.4833]
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 目标变量异常值处理: 裁剪 217/682827 个异常值
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 拟合特征缩放器...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 拟合目标变量缩放器...
2025-08-24 17:21:15 - src.data_preprocessing.data_preprocessor - INFO - 对3000个样本执行SHAP特征选择...
2025-08-24 17:21:15 - src.model.lstm_lgbm_predictor - INFO - 开始混合模型训练，样本数量: 3000
2025-08-24 17:21:15 - src.model.lstm_lgbm_predictor - INFO - 输入序列形状: (3000, 10, 9)
2025-08-24 17:21:15 - src.model.lstm_lgbm_predictor - INFO - 训练LightGBM模型...
2025-08-24 17:21:15 - src.model.lstm_lgbm_predictor - INFO - 可用内存: 13.27 GB
2025-08-24 17:21:15 - src.model.lstm_lgbm_predictor - INFO - 训练LSTM模型...
2025-08-24 17:21:16 - src.model.lstm_lgbm_predictor - INFO - LSTM model built with input shape: (10, 9)
2025-08-24 17:21:26 - src.model.lstm_lgbm_predictor - INFO - 优化集成权重...
2025-08-24 17:21:29 - src.model.lstm_lgbm_predictor - INFO - 最佳权重: LGBM 1.00, LSTM 0.00
2025-08-24 17:21:29 - src.model.lstm_lgbm_predictor - INFO - 计算SHAP值...
2025-08-24 17:21:29 - src.data_preprocessing.data_preprocessor - INFO - SHAP特征选择完成: 保留9个特征
2025-08-24 17:21:29 - __main__ - INFO - 数据预处理完成: 获得682827个样本，799支股票
2025-08-24 17:21:29 - __main__ - INFO - ====== 开始模型训练 ======
2025-08-24 17:21:29 - src.model.lstm_lgbm_predictor - INFO - 开始混合模型训练，样本数量: 682827
2025-08-24 17:21:29 - src.model.lstm_lgbm_predictor - INFO - 输入序列形状: (682827, 10, 9)
2025-08-24 17:21:29 - src.model.lstm_lgbm_predictor - INFO - 训练LightGBM模型...
2025-08-24 17:21:38 - src.model.lstm_lgbm_predictor - INFO - 可用内存: 13.44 GB
2025-08-24 17:21:38 - src.model.lstm_lgbm_predictor - INFO - 训练LSTM模型...
2025-08-24 17:21:38 - src.model.lstm_lgbm_predictor - INFO - LSTM model built with input shape: (10, 9)
2025-08-24 18:32:01 - src.model.lstm_lgbm_predictor - INFO - 优化集成权重...
2025-08-24 18:38:58 - src.model.lstm_lgbm_predictor - INFO - 最佳权重: LGBM 1.00, LSTM 0.00
2025-08-24 18:38:58 - __main__ - INFO - 训练完成: LSTM Loss=1.1406, LSTM Val Loss=1.3553, LGBM RMSE=1.0789
2025-08-24 18:38:58 - __main__ - INFO - ====== 开始模型评估 ======
2025-08-24 18:39:36 - __main__ - INFO - 模型评估结果: MSE=0.9324, MAE=0.4339, Annual Return=-0.5299
2025-08-24 18:39:36 - __main__ - INFO - ====== 生成股票推荐 ======
2025-08-24 18:40:14 - __main__ - INFO - 生成推荐: 推荐50支股票
2025-08-24 18:40:14 - __main__ - INFO - 推荐股票示例: ['601099.SH', '002797.SZ', '000636.SZ']...
2025-08-24 18:40:14 - __main__ - INFO - ====== 保存推荐结果 ======
2025-08-24 18:40:14 - __main__ - INFO - 推荐结果已保存到 outputs/recommendations.csv
2025-08-24 18:40:14 - __main__ - INFO - ====== 保存模型和预处理器 ======
2025-08-24 18:40:14 - src.data_preprocessing.data_preprocessor - INFO - Preprocessor saved to models/data_preprocessor.joblib
2025-08-24 18:40:14 - src.model.lstm_lgbm_predictor - INFO - 模型已保存到 models/lstm_lgbm_model
2025-08-24 18:40:14 - __main__ - INFO - 模型和预处理器保存成功
2025-08-24 18:40:14 - __main__ - INFO - ====== 测试模式：生成交易建议 ======
2025-08-24 18:40:16 - __main__ - INFO - 
=== T+1卖出建议 ===
2025-08-24 18:40:16 - __main__ - INFO - 1. 600839.SH: 当前价11.67, 收益率9.99%, 理由: 达到止盈(9.99%)
2025-08-24 18:40:16 - __main__ - INFO - 
=== 测试模式总结 ===
2025-08-24 18:40:16 - __main__ - INFO - 使用的股票: [np.str_('000001.SZ'), np.str_('000002.SZ'), np.str_('000009.SZ')]...
2025-08-24 18:40:17 - __main__ - INFO - 数据时间范围: 20220117 到 20250818
2025-08-24 18:40:17 - __main__ - INFO - 最终样本数: 682827
2025-08-24 18:40:17 - __main__ - INFO - 测试运行成功完成！
2025-08-24 21:52:52 - __main__ - INFO - ====== 开始数据获取 ======
2025-08-24 21:52:52 - __main__ - INFO - 正常模式：使用10年数据
2025-08-24 21:52:52 - src.data_storage.data_saver - INFO - init saver, file path: ./data/stock_data.db
2025-08-24 21:52:52 - src.data_storage.data_saver - INFO - read stock_daily data from sqlite, sql command: select * from stock_daily where trade_date >= 20150827 and trade_date <= 20250824
2025-08-24 21:52:53 - __main__ - INFO - 获取数据完成: 20220104至20250819, 共691696条记录, 800支股票
2025-08-24 21:52:53 - __main__ - INFO - 过滤后剩余股票: 800
2025-08-24 21:52:53 - __main__ - INFO - ====== 开始计算技术指标 ======
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000002.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000001.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000009.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000021.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000032.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000027.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000039.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000034.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000050.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000060.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000062.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000063.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000066.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000100.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000155.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000157.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000166.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000301.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000338.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000333.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000400.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000403.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000408.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000415.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000423.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000425.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000426.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000429.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000513.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000519.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000528.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000537.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000538.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000539.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000559.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000543.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000563.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000568.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000591.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000582.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000596.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000598.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000623.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 21:52:54 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000617.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
